row_type,query_keyframe_id,valid_overlap_query,sc_rank1_correct,best_shift,raw_shift_deg,sc_yaw_proxy_deg,gt_heading_deg,absolute_error_deg,cohort,count,mae_deg,median_ae_deg,p90_ae_deg,pearson,spearman,proxy_gate_pass
per_query,263.0,True,True,0.0,0.0,0.0,0.5206830429701483,0.5206830429701483,,,,,,,,
per_query,264.0,True,True,59.0,354.0,6.0,3.547718812900854,2.452281187099146,,,,,,,,
per_query,265.0,True,True,59.0,354.0,6.0,5.62069425986752,0.3793057401324802,,,,,,,,
per_query,266.0,True,True,59.0,354.0,6.0,5.747675628172971,0.2523243718270294,,,,,,,,
per_query,267.0,True,True,59.0,354.0,6.0,4.505950096392695,1.494049903607305,,,,,,,,
per_query,268.0,True,True,59.0,354.0,6.0,4.631419976248111,1.368580023751889,,,,,,,,
per_query,269.0,True,True,59.0,354.0,6.0,3.6113123156832785,2.3886876843167215,,,,,,,,
per_query,270.0,True,True,0.0,0.0,0.0,2.7476365323175287,2.7476365323175287,,,,,,,,
per_query,271.0,True,True,0.0,0.0,0.0,2.0231497933581863,2.0231497933581863,,,,,,,,
per_query,272.0,True,True,0.0,0.0,0.0,1.0698664001162683,1.0698664001162683,,,,,,,,
per_query,273.0,True,True,0.0,0.0,0.0,1.075277393185047,1.075277393185047,,,,,,,,
per_query,274.0,True,True,1.0,6.0,6.0,4.212184202878632,1.7878157971213682,,,,,,,,
per_query,275.0,True,True,1.0,6.0,6.0,4.798881524452668,1.2011184755473323,,,,,,,,
per_query,276.0,True,True,1.0,6.0,6.0,5.991589851230316,0.008410148769684156,,,,,,,,
per_query,277.0,True,True,2.0,12.0,12.0,10.256196115177715,1.7438038848222845,,,,,,,,
per_query,278.0,True,True,2.0,12.0,12.0,11.17287688920041,0.8271231107995902,,,,,,,,
per_query,279.0,True,True,3.0,18.0,18.0,15.039056118094436,2.960943881905564,,,,,,,,
per_query,280.0,True,True,3.0,18.0,18.0,15.554811442860483,2.4451885571395167,,,,,,,,
per_query,281.0,True,True,3.0,18.0,18.0,18.09813910134048,0.09813910134047887,,,,,,,,
per_query,282.0,True,True,3.0,18.0,18.0,16.85624448786399,1.1437555121360106,,,,,,,,
per_query,283.0,True,True,3.0,18.0,18.0,16.585645930083274,1.414354069916726,,,,,,,,
per_query,284.0,True,True,2.0,12.0,12.0,15.488803103510378,3.488803103510378,,,,,,,,
per_query,285.0,True,True,2.0,12.0,12.0,9.12639041885518,2.8736095811448195,,,,,,,,
per_query,286.0,True,True,1.0,6.0,6.0,6.707418654029624,0.7074186540296239,,,,,,,,
per_query,287.0,True,True,0.0,0.0,0.0,0.39615419978090927,0.39615419978090927,,,,,,,,
per_query,288.0,True,True,59.0,354.0,6.0,5.997548015804853,0.002451984195147361,,,,,,,,
per_query,289.0,True,True,59.0,354.0,6.0,5.3630769944603855,0.6369230055396145,,,,,,,,
per_query,290.0,True,True,59.0,354.0,6.0,2.473884741258331,3.526115258741669,,,,,,,,
per_query,291.0,True,True,0.0,0.0,0.0,1.0387502064333773,1.0387502064333773,,,,,,,,
per_query,292.0,True,True,0.0,0.0,0.0,1.0186267042690815,1.0186267042690815,,,,,,,,
per_query,293.0,True,True,0.0,0.0,0.0,1.0671720707116208,1.0671720707116208,,,,,,,,
per_query,294.0,True,True,0.0,0.0,0.0,0.6650286669055561,0.6650286669055561,,,,,,,,
per_query,295.0,True,True,0.0,0.0,0.0,1.321744917719684,1.321744917719684,,,,,,,,
per_query,296.0,True,True,2.0,12.0,12.0,11.474473066572386,0.5255269334276136,,,,,,,,
per_query,297.0,True,True,2.0,12.0,12.0,13.93445673863539,1.9344567386353901,,,,,,,,
per_query,298.0,True,True,4.0,24.0,24.0,23.65813823815469,0.34186176184530837,,,,,,,,
per_query,299.0,True,True,6.0,36.0,36.0,37.162236601627455,1.1622366016274555,,,,,,,,
per_query,300.0,True,True,7.0,42.0,42.0,46.94099583196618,4.940995831966177,,,,,,,,
per_query,301.0,True,True,9.0,54.0,54.0,58.356044829773566,4.356044829773566,,,,,,,,
per_query,302.0,True,True,11.0,66.0,66.0,65.41240256585621,0.5875974341437882,,,,,,,,
per_query,303.0,True,True,11.0,66.0,66.0,68.66960468812144,2.6696046881214386,,,,,,,,
per_query,304.0,True,True,11.0,66.0,66.0,76.6682617887962,10.668261788796201,,,,,,,,
per_query,305.0,True,False,59.0,354.0,6.0,79.53572830729397,73.53572830729397,,,,,,,,
per_query,306.0,False,False,1.0,6.0,6.0,,,,,,,,,,
per_query,307.0,False,False,5.0,30.0,30.0,,,,,,,,,,
per_query,308.0,False,False,6.0,36.0,36.0,,,,,,,,,,
per_query,309.0,False,False,25.0,150.0,150.0,,,,,,,,,,
per_query,310.0,False,False,24.0,144.0,144.0,,,,,,,,,,
per_query,311.0,False,False,24.0,144.0,144.0,,,,,,,,,,
per_query,312.0,False,False,18.0,108.0,108.0,,,,,,,,,,
per_query,313.0,False,False,23.0,138.0,138.0,,,,,,,,,,
per_query,314.0,False,False,18.0,108.0,108.0,,,,,,,,,,
per_query,315.0,False,False,17.0,102.0,102.0,,,,,,,,,,
per_query,316.0,False,False,22.0,132.0,132.0,,,,,,,,,,
per_query,317.0,False,False,22.0,132.0,132.0,,,,,,,,,,
per_query,318.0,False,False,17.0,102.0,102.0,,,,,,,,,,
per_query,319.0,False,False,27.0,162.0,162.0,,,,,,,,,,
per_query,320.0,False,False,52.0,312.0,48.0,,,,,,,,,,
per_query,321.0,False,False,37.0,222.0,138.0,,,,,,,,,,
per_query,322.0,False,False,36.0,216.0,144.0,,,,,,,,,,
per_query,323.0,True,True,44.0,264.0,96.0,113.94675291026351,17.946752910263513,,,,,,,,
per_query,324.0,True,True,44.0,264.0,96.0,113.1376018336914,17.137601833691406,,,,,,,,
per_query,325.0,True,True,39.0,234.0,126.0,112.74098244080903,13.259017559190966,,,,,,,,
per_query,326.0,True,True,41.0,246.0,114.0,112.60627795205676,1.3937220479432426,,,,,,,,
per_query,327.0,True,True,39.0,234.0,126.0,112.6022492100318,13.3977507899682,,,,,,,,
per_query,328.0,True,True,39.0,234.0,126.0,112.61350068950316,13.386499310496845,,,,,,,,
per_query,329.0,True,True,39.0,234.0,126.0,112.63238593270285,13.367614067297154,,,,,,,,
per_query,330.0,True,True,39.0,234.0,126.0,112.6417965157525,13.358203484247497,,,,,,,,
per_query,331.0,True,True,39.0,234.0,126.0,112.64715942867576,13.352840571324236,,,,,,,,
per_query,332.0,True,True,39.0,234.0,126.0,112.66691386874282,13.333086131257176,,,,,,,,
per_query,333.0,True,True,39.0,234.0,126.0,112.67879380308943,13.321206196910566,,,,,,,,
per_query,334.0,True,True,39.0,234.0,126.0,112.6928542786763,13.307145721323707,,,,,,,,
per_query,335.0,True,True,39.0,234.0,126.0,112.70811930053321,13.291880699466788,,,,,,,,
per_query,336.0,True,True,39.0,234.0,126.0,112.72409840772701,13.275901592272987,,,,,,,,
per_query,337.0,True,True,39.0,234.0,126.0,112.73237697828921,13.26762302171079,,,,,,,,
per_query,338.0,True,True,39.0,234.0,126.0,112.74734732132697,13.25265267867303,,,,,,,,
per_query,339.0,True,True,39.0,234.0,126.0,112.75784755152927,13.242152448470733,,,,,,,,
per_query,340.0,True,True,39.0,234.0,126.0,112.76699403009451,13.233005969905491,,,,,,,,
per_query,341.0,True,True,41.0,246.0,114.0,112.77709600549537,1.2229039945046338,,,,,,,,
per_query,342.0,True,True,41.0,246.0,114.0,112.79480077877014,1.2051992212298615,,,,,,,,
per_query,343.0,True,True,39.0,234.0,126.0,112.80788964749968,13.192110352500322,,,,,,,,
per_query,344.0,True,True,39.0,234.0,126.0,112.81630389434491,13.183696105655088,,,,,,,,
per_query,345.0,True,True,39.0,234.0,126.0,112.82944390422222,13.170556095777783,,,,,,,,
per_query,346.0,True,True,39.0,234.0,126.0,112.84042174245366,13.159578257546343,,,,,,,,
per_query,347.0,True,True,39.0,234.0,126.0,112.8561453982033,13.143854601796704,,,,,,,,
per_query,348.0,True,True,39.0,234.0,126.0,112.86950445655248,13.130495543447523,,,,,,,,
per_query,349.0,True,True,39.0,234.0,126.0,112.88127497662612,13.118725023373884,,,,,,,,
per_query,350.0,True,True,39.0,234.0,126.0,112.89497101113142,13.105028988868582,,,,,,,,
per_query,351.0,True,True,39.0,234.0,126.0,112.90939195194994,13.090608048050058,,,,,,,,
per_query,352.0,True,True,39.0,234.0,126.0,112.92099157892295,13.079008421077049,,,,,,,,
per_query,353.0,True,True,39.0,234.0,126.0,112.9306800490973,13.069319950902695,,,,,,,,
per_query,354.0,True,True,39.0,234.0,126.0,112.94592934307008,13.054070656929923,,,,,,,,
per_query,355.0,True,True,39.0,234.0,126.0,112.95490226270772,13.04509773729228,,,,,,,,
per_query,356.0,True,True,39.0,234.0,126.0,112.96891855648403,13.031081443515973,,,,,,,,
per_query,357.0,True,True,39.0,234.0,126.0,112.97420713694214,13.025792863057859,,,,,,,,
per_query,358.0,True,True,39.0,234.0,126.0,112.99250788709719,13.00749211290281,,,,,,,,
per_query,359.0,True,True,39.0,234.0,126.0,113.00651989017922,12.99348010982078,,,,,,,,
per_query,360.0,True,True,39.0,234.0,126.0,113.02175705862328,12.97824294137672,,,,,,,,
per_query,361.0,True,True,39.0,234.0,126.0,113.0252945297679,12.974705470232095,,,,,,,,
per_query,362.0,True,True,39.0,234.0,126.0,113.04000902259645,12.95999097740355,,,,,,,,
per_query,363.0,True,True,39.0,234.0,126.0,113.05645169723891,12.943548302761087,,,,,,,,
per_query,364.0,True,True,39.0,234.0,126.0,113.07208348424945,12.927916515750553,,,,,,,,
per_query,365.0,True,True,39.0,234.0,126.0,113.08379690758,12.916203092420005,,,,,,,,
per_query,366.0,True,True,39.0,234.0,126.0,113.09770029895054,12.902299701049458,,,,,,,,
per_query,367.0,True,True,39.0,234.0,126.0,113.10748128215954,12.89251871784046,,,,,,,,
per_query,368.0,True,True,39.0,234.0,126.0,113.11965588538385,12.88034411461615,,,,,,,,
per_query,369.0,True,True,39.0,234.0,126.0,113.06803417045546,12.931965829544538,,,,,,,,
per_query,370.0,True,True,43.0,258.0,102.0,108.35332137288668,6.353321372886683,,,,,,,,
per_query,371.0,True,True,44.0,264.0,96.0,103.09746190220403,7.0974619022040315,,,,,,,,
per_query,372.0,True,True,43.0,258.0,102.0,100.18044765975549,1.8195523402445133,,,,,,,,
per_query,373.0,True,True,46.0,276.0,84.0,92.0566074360579,8.056607436057902,,,,,,,,
per_query,374.0,True,True,44.0,264.0,96.0,82.55480431186567,13.445195688134334,,,,,,,,
per_query,375.0,True,True,48.0,288.0,72.0,72.9623601501707,0.9623601501706958,,,,,,,,
per_query,376.0,True,True,49.0,294.0,66.0,53.88736010318701,12.112639896812993,,,,,,,,
per_query,377.0,True,True,54.0,324.0,36.0,45.51387885502203,9.513878855022028,,,,,,,,
per_query,378.0,True,True,55.0,330.0,30.0,27.392681943202035,2.607318056797965,,,,,,,,
per_query,379.0,True,True,54.0,324.0,36.0,24.94788382194116,11.052116178058839,,,,,,,,
per_query,380.0,True,True,57.0,342.0,18.0,17.64637315291111,0.3536268470888899,,,,,,,,
per_query,381.0,True,True,58.0,348.0,12.0,14.6175264508378,2.6175264508378007,,,,,,,,
per_query,382.0,True,True,0.0,0.0,0.0,2.6942987901124695,2.6942987901124695,,,,,,,,
per_query,383.0,True,True,0.0,0.0,0.0,0.42489239287405667,0.42489239287405667,,,,,,,,
per_query,384.0,True,True,0.0,0.0,0.0,10.043153741817662,10.043153741817662,,,,,,,,
per_query,385.0,True,True,59.0,354.0,6.0,8.708750427382569,2.7087504273825687,,,,,,,,
per_query,386.0,True,True,58.0,348.0,12.0,14.601359671753187,2.601359671753187,,,,,,,,
per_query,387.0,True,True,57.0,342.0,18.0,17.78643692732004,0.21356307267996044,,,,,,,,
per_query,388.0,True,True,57.0,342.0,18.0,16.518881437739964,1.4811185622600362,,,,,,,,
per_query,389.0,True,True,57.0,342.0,18.0,18.58131218078438,0.58131218078438,,,,,,,,
per_query,390.0,True,True,57.0,342.0,18.0,17.249624272343908,0.7503757276560918,,,,,,,,
per_query,391.0,True,True,57.0,342.0,18.0,14.187009793204652,3.812990206795348,,,,,,,,
per_query,392.0,True,True,58.0,348.0,12.0,12.754826562598623,0.7548265625986232,,,,,,,,
per_query,393.0,True,True,58.0,348.0,12.0,11.24633165178085,0.7536683482191506,,,,,,,,
per_query,394.0,True,True,58.0,348.0,12.0,6.310308596818203,5.689691403181797,,,,,,,,
per_query,395.0,True,True,59.0,354.0,6.0,4.728695539097629,1.2713044609023711,,,,,,,,
per_query,396.0,True,True,59.0,354.0,6.0,3.39235453871089,2.60764546128911,,,,,,,,
per_query,397.0,True,True,0.0,0.0,0.0,2.035487054914995,2.035487054914995,,,,,,,,
per_query,398.0,True,True,0.0,0.0,0.0,0.8812874330885165,0.8812874330885165,,,,,,,,
per_query,399.0,True,True,0.0,0.0,0.0,0.19785441893807842,0.19785441893807842,,,,,,,,
per_query,400.0,True,True,0.0,0.0,0.0,0.8237985492213511,0.8237985492213511,,,,,,,,
per_query,401.0,True,True,1.0,6.0,6.0,0.8069389533277729,5.193061046672227,,,,,,,,
per_query,402.0,True,True,1.0,6.0,6.0,0.9754010759979792,5.024598924002021,,,,,,,,
per_query,403.0,True,True,0.0,0.0,0.0,0.7938808529715118,0.7938808529715118,,,,,,,,
per_query,404.0,True,True,0.0,0.0,0.0,1.6885731887580562,1.6885731887580562,,,,,,,,
per_query,405.0,True,True,0.0,0.0,0.0,0.5736905536437575,0.5736905536437575,,,,,,,,
per_query,406.0,True,True,0.0,0.0,0.0,0.25526887491568573,0.25526887491568573,,,,,,,,
per_query,407.0,True,True,59.0,354.0,6.0,1.5142844938094981,4.485715506190502,,,,,,,,
per_query,408.0,True,True,0.0,0.0,0.0,1.739189042482849,1.739189042482849,,,,,,,,
per_query,409.0,True,True,0.0,0.0,0.0,4.939433989227098,4.939433989227098,,,,,,,,
per_query,410.0,True,True,59.0,354.0,6.0,5.267765738227951,0.7322342617720494,,,,,,,,
per_query,411.0,True,True,59.0,354.0,6.0,4.674929206998513,1.325070793001487,,,,,,,,
per_query,412.0,True,True,59.0,354.0,6.0,6.013536179183973,0.013536179183972763,,,,,,,,
per_query,413.0,True,True,59.0,354.0,6.0,8.023121220549228,2.0231212205492284,,,,,,,,
per_query,414.0,True,True,59.0,354.0,6.0,5.455503524423534,0.5444964755764659,,,,,,,,
per_query,415.0,True,True,0.0,0.0,0.0,2.535179505276915,2.535179505276915,,,,,,,,
per_query,416.0,True,True,0.0,0.0,0.0,1.2761536456224576,1.2761536456224576,,,,,,,,
per_query,417.0,True,True,0.0,0.0,0.0,1.6672774671452544,1.6672774671452544,,,,,,,,
per_query,418.0,True,True,0.0,0.0,0.0,0.49585057265881005,0.49585057265881005,,,,,,,,
per_query,419.0,True,True,1.0,6.0,6.0,0.5784414574043808,5.421558542595619,,,,,,,,
per_query,420.0,True,True,0.0,0.0,0.0,3.9922736977321165,3.9922736977321165,,,,,,,,
per_query,421.0,True,True,59.0,354.0,6.0,4.876157640092316,1.1238423599076839,,,,,,,,
per_query,422.0,True,True,0.0,0.0,0.0,3.303950909345076,3.303950909345076,,,,,,,,
per_query,423.0,True,True,0.0,0.0,0.0,1.6913654848032706,1.6913654848032706,,,,,,,,
per_query,424.0,True,True,0.0,0.0,0.0,2.4391207897704703,2.4391207897704703,,,,,,,,
per_query,425.0,True,True,0.0,0.0,0.0,2.2064090929896167,2.2064090929896167,,,,,,,,
per_query,426.0,True,True,1.0,6.0,6.0,3.708446006450913,2.291553993549087,,,,,,,,
per_query,427.0,True,True,1.0,6.0,6.0,4.372959197768438,1.6270408022315621,,,,,,,,
per_query,428.0,True,True,1.0,6.0,6.0,5.0343691143756075,0.9656308856243925,,,,,,,,
per_query,429.0,True,True,1.0,6.0,6.0,8.885197128981531,2.885197128981531,,,,,,,,
per_query,430.0,True,True,2.0,12.0,12.0,9.555204908996984,2.444795091003016,,,,,,,,
per_query,431.0,True,True,2.0,12.0,12.0,7.606700473946745,4.393299526053255,,,,,,,,
per_query,432.0,True,True,1.0,6.0,6.0,6.972475013057249,0.9724750130572488,,,,,,,,
per_query,433.0,True,True,1.0,6.0,6.0,6.50825734948657,0.5082573494865699,,,,,,,,
per_query,434.0,True,True,1.0,6.0,6.0,8.40147581458956,2.40147581458956,,,,,,,,
per_query,435.0,True,True,1.0,6.0,6.0,9.068214072304556,3.0682140723045563,,,,,,,,
per_query,436.0,True,True,2.0,12.0,12.0,10.351810964990932,1.648189035009068,,,,,,,,
per_query,437.0,True,True,0.0,0.0,0.0,2.637329754329272,2.637329754329272,,,,,,,,
per_query,438.0,True,True,0.0,0.0,0.0,1.2305344156824845,1.2305344156824845,,,,,,,,
per_query,439.0,True,True,0.0,0.0,0.0,1.6301414753072834,1.6301414753072834,,,,,,,,
per_query,440.0,True,True,0.0,0.0,0.0,1.6439421053655963,1.6439421053655963,,,,,,,,
per_query,441.0,True,True,0.0,0.0,0.0,1.5761971033892905,1.5761971033892905,,,,,,,,
per_query,442.0,True,True,0.0,0.0,0.0,0.6736491990713489,0.6736491990713489,,,,,,,,
per_query,443.0,True,True,0.0,0.0,0.0,0.6129001141714525,0.6129001141714525,,,,,,,,
per_query,444.0,True,True,0.0,0.0,0.0,0.5164765917059242,0.5164765917059242,,,,,,,,
per_query,445.0,True,True,0.0,0.0,0.0,0.37621576375326526,0.37621576375326526,,,,,,,,
per_query,446.0,True,True,0.0,0.0,0.0,3.6608392242698073,3.6608392242698073,,,,,,,,
per_query,447.0,True,True,4.0,24.0,24.0,35.22933475498456,11.229334754984563,,,,,,,,
per_query,448.0,True,True,5.0,30.0,30.0,26.659613949908135,3.3403860500918654,,,,,,,,
per_query,449.0,True,True,5.0,30.0,30.0,11.046669144184875,18.953330855815125,,,,,,,,
per_query,450.0,True,True,5.0,30.0,30.0,3.9715982440656035,26.028401755934397,,,,,,,,
per_query,451.0,True,True,1.0,6.0,6.0,6.1776013080020675,0.17760130800206753,,,,,,,,
per_query,452.0,True,True,1.0,6.0,6.0,7.158595798034298,1.1585957980342982,,,,,,,,
per_query,453.0,True,True,1.0,6.0,6.0,5.4095491899936405,0.5904508100063595,,,,,,,,
per_query,454.0,True,True,1.0,6.0,6.0,3.295555842419816,2.704444157580184,,,,,,,,
per_query,455.0,True,True,1.0,6.0,6.0,2.952462164775312,3.047537835224688,,,,,,,,
per_query,456.0,True,True,1.0,6.0,6.0,2.009294443414859,3.990705556585141,,,,,,,,
per_query,457.0,True,True,0.0,0.0,0.0,3.334326253385285,3.334326253385285,,,,,,,,
per_query,458.0,True,True,1.0,6.0,6.0,10.880957260143532,4.880957260143532,,,,,,,,
per_query,459.0,True,True,2.0,12.0,12.0,8.568647247647164,3.4313527523528364,,,,,,,,
per_query,460.0,True,True,1.0,6.0,6.0,4.813727101288691,1.1862728987113087,,,,,,,,
per_query,461.0,True,True,1.0,6.0,6.0,0.4393074791007052,5.560692520899295,,,,,,,,
per_query,462.0,True,True,0.0,0.0,0.0,1.2186247043746334,1.2186247043746334,,,,,,,,
per_query,463.0,True,True,0.0,0.0,0.0,2.75271445636713,2.75271445636713,,,,,,,,
per_query,464.0,True,True,0.0,0.0,0.0,4.175607714345631,4.175607714345631,,,,,,,,
per_query,465.0,True,True,0.0,0.0,0.0,5.222403159077146,5.222403159077146,,,,,,,,
per_query,466.0,True,True,59.0,354.0,6.0,5.340274982319784,0.6597250176802163,,,,,,,,
per_query,467.0,True,True,59.0,354.0,6.0,7.9666974761431675,1.9666974761431675,,,,,,,,
per_query,468.0,True,True,58.0,348.0,12.0,10.166146353002546,1.8338536469974542,,,,,,,,
per_query,469.0,True,True,58.0,348.0,12.0,11.667379875065137,0.3326201249348628,,,,,,,,
per_query,470.0,True,True,58.0,348.0,12.0,9.396061601910333,2.6039383980896673,,,,,,,,
per_query,471.0,True,True,59.0,354.0,6.0,9.384409682238129,3.384409682238129,,,,,,,,
per_query,472.0,True,True,59.0,354.0,6.0,9.383940218170551,3.383940218170551,,,,,,,,
per_query,473.0,True,True,59.0,354.0,6.0,7.32074815355719,1.32074815355719,,,,,,,,
per_query,474.0,True,True,59.0,354.0,6.0,6.353175388368072,0.35317538836807216,,,,,,,,
per_query,475.0,True,True,59.0,354.0,6.0,6.286947600829649,0.28694760082964876,,,,,,,,
per_query,476.0,True,True,59.0,354.0,6.0,6.325411787015128,0.32541178701512763,,,,,,,,
per_query,477.0,True,True,59.0,354.0,6.0,6.331450505100776,0.33145050510077567,,,,,,,,
per_query,478.0,True,True,59.0,354.0,6.0,6.318605167527124,0.3186051675271244,,,,,,,,
per_query,479.0,True,True,59.0,354.0,6.0,6.348011391813316,0.34801139181331564,,,,,,,,
per_query,480.0,True,True,59.0,354.0,6.0,5.716417771802156,0.28358222819784373,,,,,,,,
per_query,481.0,True,True,59.0,354.0,6.0,3.8242445810711274,2.1757554189288726,,,,,,,,
per_query,482.0,True,True,0.0,0.0,0.0,3.6296452678530216,3.6296452678530216,,,,,,,,
per_query,483.0,True,True,0.0,0.0,0.0,3.4623371570001495,3.4623371570001495,,,,,,,,
per_query,484.0,True,True,0.0,0.0,0.0,3.721144792717695,3.721144792717695,,,,,,,,
per_query,485.0,True,True,0.0,0.0,0.0,3.5272532388476634,3.5272532388476634,,,,,,,,
per_query,486.0,True,True,0.0,0.0,0.0,3.164442950582128,3.164442950582128,,,,,,,,
per_query,487.0,True,True,0.0,0.0,0.0,3.5524970194988157,3.5524970194988157,,,,,,,,
per_query,488.0,True,True,0.0,0.0,0.0,2.2215215676129105,2.2215215676129105,,,,,,,,
per_query,489.0,True,True,0.0,0.0,0.0,0.2160383521896847,0.2160383521896847,,,,,,,,
per_query,490.0,True,True,0.0,0.0,0.0,0.6574708226185635,0.6574708226185635,,,,,,,,
per_query,491.0,True,True,0.0,0.0,0.0,1.1989443413162064,1.1989443413162064,,,,,,,,
per_query,492.0,True,True,0.0,0.0,0.0,0.6107341377335445,0.6107341377335445,,,,,,,,
per_query,493.0,True,True,0.0,0.0,0.0,0.5857791513475945,0.5857791513475945,,,,,,,,
per_query,494.0,True,True,0.0,0.0,0.0,1.2408127370759985,1.2408127370759985,,,,,,,,
per_query,495.0,True,True,0.0,0.0,0.0,1.3617816660253368,1.3617816660253368,,,,,,,,
per_query,496.0,True,True,0.0,0.0,0.0,1.6536889184324366,1.6536889184324366,,,,,,,,
per_query,497.0,True,True,0.0,0.0,0.0,1.8680245183997215,1.8680245183997215,,,,,,,,
per_query,498.0,True,True,0.0,0.0,0.0,2.5449014339107805,2.5449014339107805,,,,,,,,
per_query,499.0,True,True,0.0,0.0,0.0,2.708053727191242,2.708053727191242,,,,,,,,
per_query,500.0,True,True,0.0,0.0,0.0,2.6189430735848305,2.6189430735848305,,,,,,,,
per_query,501.0,True,True,0.0,0.0,0.0,1.5276576741390215,1.5276576741390215,,,,,,,,
per_query,502.0,True,True,0.0,0.0,0.0,1.3578542977140842,1.3578542977140842,,,,,,,,
per_query,503.0,True,True,0.0,0.0,0.0,1.111079163594411,1.111079163594411,,,,,,,,
per_query,504.0,True,True,0.0,0.0,0.0,1.0208069341786654,1.0208069341786654,,,,,,,,
per_query,505.0,True,True,0.0,0.0,0.0,0.9236840396267496,0.9236840396267496,,,,,,,,
per_query,506.0,True,True,0.0,0.0,0.0,0.8063012100357412,0.8063012100357412,,,,,,,,
per_query,507.0,True,True,0.0,0.0,0.0,0.9297561791279634,0.9297561791279634,,,,,,,,
per_query,508.0,True,True,0.0,0.0,0.0,0.6277731779595399,0.6277731779595399,,,,,,,,
per_query,509.0,True,True,0.0,0.0,0.0,0.7583415287457171,0.7583415287457171,,,,,,,,
per_query,510.0,True,True,0.0,0.0,0.0,0.7078122971475125,0.7078122971475125,,,,,,,,
per_query,511.0,True,True,0.0,0.0,0.0,1.334399565218149,1.334399565218149,,,,,,,,
per_query,512.0,True,True,0.0,0.0,0.0,2.0161362286927442,2.0161362286927442,,,,,,,,
per_query,513.0,True,True,0.0,0.0,0.0,1.9763729576092146,1.9763729576092146,,,,,,,,
per_query,514.0,True,True,0.0,0.0,0.0,2.382254339799374,2.382254339799374,,,,,,,,
per_query,515.0,True,True,0.0,0.0,0.0,2.5156617225893285,2.5156617225893285,,,,,,,,
per_query,516.0,True,True,0.0,0.0,0.0,3.9480777134292566,3.9480777134292566,,,,,,,,
per_query,517.0,True,True,59.0,354.0,6.0,5.8603671126858785,0.1396328873141215,,,,,,,,
per_query,518.0,True,True,59.0,354.0,6.0,5.875748244639311,0.12425175536068878,,,,,,,,
per_query,519.0,True,True,59.0,354.0,6.0,6.190787325489822,0.19078732548982202,,,,,,,,
per_query,520.0,True,True,59.0,354.0,6.0,5.108857333278934,0.8911426667210662,,,,,,,,
per_query,521.0,True,True,59.0,354.0,6.0,4.9572275420364065,1.0427724579635935,,,,,,,,
per_query,522.0,True,True,59.0,354.0,6.0,4.973183616986688,1.026816383013312,,,,,,,,
per_query,523.0,True,True,59.0,354.0,6.0,5.286631445291732,0.7133685547082678,,,,,,,,
per_query,524.0,True,True,0.0,0.0,0.0,2.0730603912854804,2.0730603912854804,,,,,,,,
per_query,525.0,True,True,0.0,0.0,0.0,1.4512258342464577,1.4512258342464577,,,,,,,,
per_query,526.0,True,True,0.0,0.0,0.0,1.6117957088397077,1.6117957088397077,,,,,,,,
per_query,527.0,True,True,0.0,0.0,0.0,1.7993428893370549,1.7993428893370549,,,,,,,,
per_query,528.0,True,True,0.0,0.0,0.0,1.5229238977190676,1.5229238977190676,,,,,,,,
per_query,529.0,True,True,0.0,0.0,0.0,1.4017437519001135,1.4017437519001135,,,,,,,,
per_query,530.0,True,True,0.0,0.0,0.0,2.284239612559901,2.284239612559901,,,,,,,,
per_query,531.0,True,True,0.0,0.0,0.0,2.988564602050758,2.988564602050758,,,,,,,,
per_query,532.0,True,True,59.0,354.0,6.0,3.220827918778241,2.779172081221759,,,,,,,,
per_query,533.0,True,True,59.0,354.0,6.0,1.0310445388250855,4.9689554611749145,,,,,,,,
per_query,534.0,True,True,59.0,354.0,6.0,7.56535167906253,1.5653516790625304,,,,,,,,
per_query,535.0,True,True,58.0,348.0,12.0,14.05592841258769,2.05592841258769,,,,,,,,
per_query,536.0,True,True,57.0,342.0,18.0,17.988153800992563,0.011846199007436553,,,,,,,,
per_query,537.0,True,True,56.0,336.0,24.0,22.327414317847428,1.6725856821525724,,,,,,,,
per_query,538.0,True,True,56.0,336.0,24.0,27.594010431610485,3.594010431610485,,,,,,,,
per_query,539.0,True,True,48.0,288.0,72.0,33.535441938197266,38.464558061802734,,,,,,,,
per_query,540.0,True,True,47.0,282.0,78.0,63.08641923457105,14.913580765428947,,,,,,,,
per_query,541.0,True,True,49.0,294.0,66.0,68.05670139135293,2.056701391352931,,,,,,,,
per_query,542.0,True,True,48.0,288.0,72.0,73.62984700079346,1.6298470007934611,,,,,,,,
per_query,543.0,True,True,46.0,276.0,84.0,82.01030229808788,1.989697701912121,,,,,,,,
per_query,544.0,True,True,43.0,258.0,102.0,85.5212621750228,16.478737824977202,,,,,,,,
per_query,545.0,True,True,43.0,258.0,102.0,87.19009685320822,14.809903146791783,,,,,,,,
per_query,546.0,True,True,43.0,258.0,102.0,87.19966383584614,14.800336164153862,,,,,,,,
per_query,547.0,True,True,43.0,258.0,102.0,86.72016671802152,15.279833281978483,,,,,,,,
per_query,548.0,True,True,14.0,84.0,84.0,96.51267298823234,12.512672988232339,,,,,,,,
per_query,549.0,True,True,14.0,84.0,84.0,67.06381209186988,16.936187908130123,,,,,,,,
per_query,550.0,True,True,10.0,60.0,60.0,59.56886437189428,0.4311356281057215,,,,,,,,
per_query,551.0,True,True,7.0,42.0,42.0,51.067133588901186,9.067133588901186,,,,,,,,
